---
# Velocity gradient along pathline with the following settings:
#   nsteps: 3116
#   ictrl:  7
#   eqincr: 0.02
#   temp:   298

schema:
  delimiter: ' '
  missing: '-'
  fields:
    - name: step
      type: integer
    - name: L11
      type: float
    - name: L12
      type: float
    - name: L13
      type: float
    - name: L21
      type: float
    - name: L22
      type: float
    - name: L23
      type: float
    - name: L31
      type: float
    - name: L32
      type: float
    - name: L33
      type: float
    - name: tincr
      type: float
---
step L11 L12 L13 L21 L22 L23 L31 L32 L33 tincr
53 -6.875814207760525e-05 0.0012294580920592167 0.0005820584947711084 0.0012848989904368949 0.00043346197581637747 0.00013280902678151313 -0.001384390769980811 0.001475224519462319 -0.00035825715398649354 -2.5
54 -6.94411530142349e-05 0.0012304522631253136 0.0005762526494545526 0.0012864422223395546 0.00043513768352029504 0.0001347791552539548 -0.0013865045815188112 0.0014739719183510204 -0.0003610584749088265 -2.5
55 -6.556481155796044e-05 0.001232391191298017 0.0005662795029199866 0.001294219931507375 0.00043787050578641864 0.00013187715042378538 -0.0013803729994035327 0.0014744135504800204 -0.0003693714695264358 -2.5
56 -6.626313429088097e-05 0.0012337787641326775 0.0005596664150787163 0.001295746088967091 0.0004394413257670638 0.00013406655788279854 -0.0013831729561434962 0.0014730283100170625 -0.0003725771449450314 -2.5
57 -6.697997248063839e-05 0.0012350693346448048 0.0005530632012192517 0.0012972346236061767 0.0004410337794708661 0.00013629559080546877 -0.0013849116123853954 0.0014723388063987999 -0.0003749468185971345 -2.5
58 -6.766401389521134e-05 0.0012364436960838538 0.0005463820778641172 0.0012987617611653185 0.00044265223084029884 0.00013844412277731774 -0.0013868629417970733 0.0014705397563400183 -0.0003784793860091357 -2.5
59 -6.361724758896174e-05 0.0012277367302514538 0.0005282446578512476 0.0012871577898972207 0.0004712271166901459 0.00017153237357254644 -0.0013915586887138255 0.0014752229412372062 -0.00037426007495090547 -2.5
60 -6.420608058440933e-05 0.001229002434681583 0.0005218330832352656 0.0012887242235289638 0.00047279710258253666 0.0001742082870691358 -0.0013931693230933408 0.001474131399500076 -0.0003747123040858927 -2.5
61 -4.631759591565699e-05 0.0012343662870154294 0.0004996347239732313 0.0012908097313520566 0.00047411725829262934 0.0001770166647444048 -0.0013782460659913004 0.0014770923889286494 -0.00038929479612149977 -2.5
62 -4.7171673372079457e-05 0.0012364016495136061 0.0004918350926653995 0.0012924220372155788 0.00047540715110695785 0.00018042039059001813 -0.0013796253718797687 0.0014761862915910586 -0.00039048457309297344 -2.5
63 -4.789490812603292e-05 0.0012383690513786106 0.0004840265236222665 0.001294131515967639 0.0004765718183728039 0.00018385345980561244 -0.0013802021097400695 0.0014752185798813894 -0.0003931807205426065 -2.5
64 -9.360415525459872e-05 0.0012734826751416857 0.0004277886089574232 0.0013057789122528569 0.00046998652306863423 0.00019862564266519202 -0.0014092341872341144 0.001493760246870006 -0.00042103730674888457 -2.5
65 -9.472836230852657e-05 0.0012753911705882862 0.0004192332999686001 0.0013077314804490019 0.0004707983288542954 0.00020243279618486465 -0.0014106866672931098 0.0014933588811928311 -0.0004262976411531788 -2.5
66 -8.315556615360743e-05 0.0012510765311918005 0.00038207172722474944 0.0012956472194201847 0.0005006660915432093 0.000239487625382889 -0.001407612335767952 0.001487833783777778 -0.00044241237666007807 -2.5
67 -8.338538112335988e-05 0.0012528717894140307 0.00037270069583170113 0.0012968441282554086 0.0005016318517352758 0.0002429167244854274 -0.0014125817476244877 0.0014836165378593876 -0.00043693176251178976 -2.5
68 -7.269701653144028e-05 0.001278830766289729 0.00036381321144588055 0.001298272256858182 0.0005044179244683636 0.00024619401053615705 -0.0014003631516107775 0.001495259610763574 -0.00044801791740486604 -2.5
69 -6.808221055416997e-05 0.0012805961009207687 0.00034279474297213764 0.0012938508107397473 0.0004956399096703004 0.0002467182714957429 -0.0014042122451858536 0.0014943931081933771 -0.00046021197986892214 -2.5
70 -6.297239424906839e-05 0.0012882123330080638 0.0003513580239752764 0.0012886255549369883 0.00048811341949626025 0.00025199900210380697 -0.0014165357593550509 0.0014938053400457727 -0.000443063926630962 -2.5
71 -6.329979407683246e-05 0.0012943305049885891 0.00034393648682347344 0.00128935063053568 0.0004883132951640536 0.00025579165002343417 -0.0014067015539943532 0.0014919168289554527 -0.00044685438594117507 -2.5
72 -5.5443838234925343e-05 0.0013073512393849682 0.00033687678997108925 0.0012951143672043199 0.0004941285603950883 0.00025858705913053723 -0.0013996220921790392 0.0015032183036423944 -0.0004471580239168663 -2.5
73 0.0004884599727836646 0.00017801591718626312 0.00032074991897457125 0.0012090834457491402 0.0006709206546550343 0.0002719514875062073 -0.0007830696073732601 0.00022184724222543625 -0.00045144810521969344 -2.5
74 -4.913999029647931e-05 0.0012944743112578364 0.00030585560894502895 0.0012889658431016766 0.0005155386590807234 0.00028500053740495847 -0.0014003254582987067 0.0014957841926415871 -0.0004529353510934567 -2.5
75 -4.982665429576072e-05 0.001296097279095394 0.0003000661528266394 0.001290276642758342 0.0005166984770437891 0.0002867347313003007 -0.0014005519821939213 0.0014937860114445766 -0.00045050692031960697 -2.5
76 -6.097341083858532e-05 0.0013059574251939373 0.0002831565896100918 0.0012859672950022395 0.0005219830624632595 0.0002826058486975355 -0.0014088223193561376 0.0014980420080762794 -0.00045512586702056213 -2.5
77 -7.232444698194059e-05 0.0013136985478932155 0.00026646069664991646 0.0012817649134846112 0.000527079961265665 0.0002791408994597428 -0.0014167872884321385 0.0015019468802844641 -0.00046315962038686193 -2.5
78 -7.326454236168957e-05 0.0013145225781764865 0.0002603625133147105 0.0012830624728162514 0.0005281815978690589 0.0002817035952387969 -0.00141652109159029 0.0015010043224697404 -0.00046448693337280527 -2.5
79 -7.112696212028172e-05 0.001316186645178771 0.0002510850474930549 0.0012931674908448737 0.0005308833089326106 0.00027762331629412317 -0.0014159463587177542 0.001500556585186937 -0.0004702382783386823 -2.5
80 -7.226725562685343e-05 0.0013175148539298447 0.00024454964477773527 0.0012945434999132098 0.0005319919710608583 0.0002804369319026381 -0.0014180566251005824 0.0014994437380004009 -0.00046925680536932427 -2.5
81 -6.996158482077967e-05 0.001311530296700276 0.00022996263912749288 0.0012849566609507016 0.000556124222636425 0.00031035553700943313 -0.0014193461492423515 0.001500197049028211 -0.0004682007368521295 -2.5
82 -7.113575364748166e-05 0.001312834468518284 0.00022321137193639533 0.0012865058019980308 0.0005572717138553705 0.0003133586071657247 -0.0014207255856741267 0.001500543891496061 -0.00046692551330706887 -2.5
83 -7.22885749463241e-05 0.0013139276225270127 0.0002167157956287471 0.0012881085271388723 0.000558224658004973 0.00031649193852539235 -0.001421388373577622 0.0014987170406024 -0.00046573676995618785 -2.5
84 -7.365944848226949e-05 0.0013151580002015515 0.00020964916714078763 0.001289703000275932 0.0005592178398562759 0.000319558628385544 -0.0014224786441375719 0.0014974624251375432 -0.00046462913076002194 -2.5
85 -7.137727841659577e-05 0.0013168171834895333 0.00020143391576087042 0.001301912453104979 0.0005625628569502744 0.00031385746385982654 -0.0014203316816280794 0.0014965664805130395 -0.00046461518048887155 -2.5
86 -7.243080312806425e-05 0.0013176345074733698 0.0001956084354625017 0.0013035786469115006 0.0005637617592982648 0.00031667277714967853 -0.001421376498983791 0.0014950528734588473 -0.0004618978106325783 -2.5
87 -7.35647746535902e-05 0.0013185855099440273 0.00018967508094953436 0.0013051911141100131 0.0005649570289151296 0.00031947387819545155 -0.0014221127689421891 0.0014928915859688532 -0.0004588879593856028 -2.5
88 -7.441578292030236e-05 0.0013181925637344317 0.00018349078861909038 0.001307039576198079 0.0005661931138840817 0.0003222743463078624 -0.0014257199276144878 0.0014879409661472302 -0.00045612854744948574 -2.5
89 -0.0001224028758221057 0.0013445455620726087 0.00010425186386321928 0.001309586226298903 0.0005851878326876227 0.00037464343715556844 -0.0014601521783743402 0.0015123765028630485 -0.0005032412067495609 -2.5
90 -0.00012398038105486235 0.0013455350746905473 9.750120660045614e-05 0.0013111791651699975 0.0005861391447156865 0.00037799274941617664 -0.0014603932555332236 0.0015113670366035787 -0.00050171897756784 -2.5
91 -0.0001132392484787728 0.001349306438855474 8.067055730051938e-05 0.0013165817577134838 0.0005879109061612557 0.00037829315813650316 -0.001448533121506046 0.001513423604172277 -0.0005138948668501158 -2.5
92 -0.00011445089362970942 0.0013505740059615787 7.338950338884496e-05 0.0013182682089909897 0.0005887564192148919 0.00038170592841285276 -0.0014473806400884146 0.001511600338269709 -0.0005108676453978925 -2.5
93 -0.00011568911196662985 0.0013519587113576584 6.616350867572979e-05 0.0013198838210994508 0.0005895776387912592 0.00038515446143314394 -0.0014486010606766814 0.0015103206830829657 -0.0005086910155908497 -2.5
94 -0.00011705997221403444 0.001353289965066774 5.888648189377322e-05 0.0013215067007013364 0.0005905243018640245 0.0003885386222437617 -0.0014489630629142944 0.0015085022294099397 -0.0005062664493422639 -2.5
95 -0.00011838187620400664 0.0013547059392261833 5.175308481862398e-05 0.001323168520753454 0.0005914034040434582 0.0003920777907806324 -0.0014503148891908291 0.0015068246900677203 -0.0005036473896940448 -2.5
96 0.00029282101965831894 0.00041793882966322936 -0.001018209397423296 0.0013078975663544145 0.0005044219754592478 0.0003470416226384181 -0.000893558452085515 0.0003315571242291169 -0.0018770643894136917 -2.5
97 -0.00010187460228243636 0.0013164571576847334 -1.165076559243597e-05 0.0013095849497901596 0.0006287287118156253 0.0004408623977660688 -0.001436185734560327 0.0014715386865170334 -0.000535209620583521 -2.5
98 -8.593086533291151e-05 0.0013408601737828758 -1.9600642452366844e-05 0.0013113967699292124 0.0006299573808973272 0.0004443163394722055 -0.0014238639025801587 0.0014880812330254742 -0.0005295584122038902 -2.5
99 -8.725350425008454e-05 0.0013429140532197944 -2.7207620818394982e-05 0.00131305538039953 0.0006306349035443424 0.00044806462377498525 -0.0014245309030901008 0.0014865948141942638 -0.0005254426621604316 -2.5
100 -8.846055415436307e-05 0.0013455026634214462 -3.539159811949218e-05 0.0013147473938605447 0.0006314300455499074 0.0004517515851107813 -0.0014243754979731264 0.0014854544959453967 -0.0005210589115341958 -2.5
101 -8.87018455011584e-05 0.0013474367616191235 -4.335528001263244e-05 0.0013160822678661662 0.0006265161756856315 0.0004553500221119538 -0.0014251575578404295 0.0014844985106524412 -0.0005168079288089121 -2.5
102 -0.00011925871361931124 0.00139939328505541 -9.515270316027197e-05 0.0013075989393016919 0.0006234740334152728 0.0004563375053505654 -0.0014407199421273336 0.001494483070509686 -0.0005417564062258722 -2.5
103 -0.00012089632239038009 0.0014027533298576833 -0.00010307234052407573 0.0013099317343686046 0.0006249155118738628 0.00045963111274157585 -0.0014542757805854306 0.0015023547753055017 -0.0005403685238577844 -2.5
104 -8.849721971233454e-05 0.001400091712376153 -0.00014554436200754306 0.0012797352079605899 0.0006317226691333932 0.000496971050041989 -0.0014278053787112398 0.0014980719762476876 -0.000565462553013208 -2.5
105 -9.605400682049996e-05 0.0013924401569045538 -0.00015052451614824792 0.0013018281511338401 0.0006590022575635604 0.0004998670336020285 -0.001433807787471478 0.0014894440291779289 -0.0005613221650563344 -2.5
106 -9.70283226981117e-05 0.0013941279004358728 -0.00015587152890102465 0.0013034123675609896 0.0006602781617306418 0.0005025259455026315 -0.0014346751776761833 0.0014881659002786228 -0.0005567559613106805 -2.5
107 -9.801734114629369e-05 0.001395586488956216 -0.00016121698095205328 0.0013050791572838886 0.0006614732364343719 0.0005050480010497015 -0.0014344090844047174 0.0014875802175432257 -0.0005526590722427402 -2.5
108 -9.908339369660933e-05 0.001397133599236462 -0.0001664588778865265 0.001306773360905079 0.000662742858712244 0.0005076487558229579 -0.001434561941446916 0.0014866457964468312 -0.0005489016590247022 -2.5
109 -0.0001001011578651522 0.0013986241270713018 -0.00017132968571178034 0.0013084632337574805 0.0006639081906076702 0.0005103074983041756 -0.0014348304642293995 0.0014859137908339658 -0.0005454786842969875 -2.5
110 -0.00010100110266260015 0.0014002456453174191 -0.00017702460557708413 0.0013110631564594766 0.0006650712013581771 0.0005133158271683624 -0.0014353023047108694 0.0014851815193365914 -0.0005401342658190108 -2.5
111 -9.97868742676827e-05 0.001400951501977136 -0.00018329156594836313 0.0013177080697571613 0.0006656630990869293 0.0005095808897933478 -0.0014312204582361402 0.001484232233116157 -0.000540216267124438 -2.5
112 -0.00010049086885129109 0.0014020284883332834 -0.000187654727908772 0.0013189934815709395 0.0006668519770248077 0.0005117888047830558 -0.0014314059062488463 0.0014828412038592506 -0.0005364488954950852 -2.5
113 -0.00010088439443314637 0.0013966433599742975 -0.000196767071351469 0.0013179650456883539 0.0006914560637054956 0.0005339596957566869 -0.0014312617590049937 0.001480211825173113 -0.0005344352272520559 -2.5
114 -0.0001021235698866965 0.0013976255878330023 -0.0002013197039728373 0.0013195140729111673 0.0006925753225696845 0.0005362554228049666 -0.0014322331319428822 0.00147821082998118 -0.0005312058974293117 -2.5
115 -0.00010288624490929038 0.0013987183521278093 -0.00020605572907080903 0.0013211263486805325 0.0006937531718696719 0.0005386296219984977 -0.0014332166547590499 0.0014771262532002093 -0.0005277730311030214 -2.5
116 -0.00016005203022264109 0.0014397470400839259 -0.0002660703900310885 0.0013452682085907178 0.0006785874375164675 0.0005637721966575417 -0.0014825872019454567 0.0015127052546877386 -0.0005739696524676634 -2.5
117 -0.00016546185760491454 0.0014406347347153932 -0.00026645327730753343 0.0013515095206294088 0.0006796246474944032 0.0005612238633827245 -0.0014857868281861581 0.0014081795519840885 -0.0005702431751118408 -2.5
118 -0.00017102817872630035 0.0014421001093031052 -0.00026595796869240243 0.0013592774169456671 0.0006791339119094325 0.0005579193110310677 -0.0014886307096520297 0.0015110551881260138 -0.0005645040250578541 -2.5
119 -0.0001727494265048453 0.001442840915152963 -0.0002706482857789072 0.001360874636454815 0.0006800028237837747 0.0005607308229847473 -0.001489053307024238 0.0015100680035773182 -0.0005616303697510483 -2.5
120 -0.00017402264413306546 0.0014436386386003641 -0.0002753582189851491 0.0013624775245164047 0.000680942389966706 0.0005635244248931673 -0.0014895510890591583 0.0015091472769333013 -0.0005586163885467301 -2.5
121 -0.00017546416692968428 0.0014442826719720464 -0.000279810938877487 0.001364048831652102 0.0006819842223079237 0.0005663094375609026 -0.0014900054114789243 0.0015081263053431384 -0.0005581522334857432 -2.5
122 -0.0001763360050549651 0.001437895485435004 -0.00029025907380041414 0.001362727401671771 0.0007101070693867046 0.0005918292088998479 -0.001491188787795311 0.0015092218681674744 -0.0005506505795744716 -2.5
123 -0.0001774022780563266 0.0014388434169692102 -0.0002950759119261999 0.0013643887845617526 0.0007110198042412526 0.0005946960713780487 -0.001493507197979615 0.0015069647019005658 -0.0005478825615424565 -2.5
124 -0.00018378257982696437 0.0014401643411278068 -0.0002953403927999559 0.001373752903505966 0.000710887094651249 0.0005876272355336315 -0.0014938476755711738 0.0015072658791159483 -0.0005543288577623749 -2.5
125 -0.00018518998932131264 0.0014410694712694272 -0.0002993226377424674 0.0013769907363030427 0.0007117643549212995 0.000589921414216849 -0.0014941826250989506 0.0015062550413953587 -0.000539484337285581 -2.5
126 -0.000186571740108731 0.0014417292800087984 -0.00030429133963691835 0.0013784588148281058 0.000712827798723225 0.0005926939237815896 -0.001494648300539219 0.0015048923524542796 -0.0005362545337638062 -2.5
127 -0.00018800385344440313 0.0014426128744396062 -0.0003092148385569452 0.0013800267481040532 0.0007136637993003643 0.0005954869204178213 -0.0014950964583905462 0.0015036777174910181 -0.0005329019841639685 -2.5
128 -0.00018935607498495372 0.0014432576572467636 -0.00031419878875429166 0.001381625210192826 0.0007147103983449282 0.0005982550540783796 -0.00149568554313707 0.0015023858741971075 -0.0005292378887837731 -2.5
129 -0.0001907390576413617 0.001444328599729631 -0.00031932285104400586 0.0013832881924132551 0.0007155062894354161 0.000600925268174275 -0.0014954112687400026 0.00150016388843134 -0.000527853787980373 -2.5
130 -0.00019593449895652615 0.0014395789079659203 -0.00032509441291353485 0.0014022135171562857 0.0007406036646214431 0.0006037227482216889 -0.0014955893125346777 0.0015006624993356176 -0.0005223723331828445 -2.5
131 -0.00021091252815668161 0.0014566299308344203 -0.0003587625057543329 0.0013788328571233532 0.0007495070894535774 0.0006079979424368542 -0.0015104631116411912 0.001506348748355992 -0.0005377945984478034 -2.5
132 -0.00021320844472344028 0.0014574653986234708 -0.00036924653933099295 0.0013804057173922336 0.0007509032147275141 0.0006197315716905456 -0.0015044534072244204 0.0015075238989767062 -0.0005379584895633344 -2.5
133 -0.00021617159531253047 0.0014677254834705715 -0.0003753480771725346 0.0013797458297750008 0.0007484559176732228 0.0006227830688867855 -0.0015037761160809607 0.0015066114640203804 -0.0005341414749937953 -2.5
134 -0.0002037965161189548 0.0014771469289049592 -0.00038164474055521453 0.0013787276867096763 0.0007453827502963357 0.0006259274431837259 -0.0015042028894237342 0.0015106888354950812 -0.0005311784747438769 -2.5
135 -0.00020536778437951742 0.0014797392560393452 -0.0003879784612516653 0.0013803615178364097 0.0007470213474039295 0.0006289880296316853 -0.0015036910326080692 0.0015045856488238407 -0.0005279473048166282 -2.5
136 -0.00020680799208154993 0.00148117299530358 -0.0003942117542330636 0.0013819863089398058 0.0007481118139871086 0.000632076026540634 -0.0015037810923479574 0.0015035961119643905 -0.000524454577609171 -2.5
137 -0.00020833762740896816 0.001482704148489899 -0.0004004754153387349 0.00138362806682908 0.0007489117179264006 0.0006350926896363715 -0.0015037158300241099 0.0015018168846669018 -0.0005215933372258668 -2.5
138 -0.0002095771922119912 0.00148414295725242 -0.0004067137018521666 0.0013853225519191025 0.000750182861220851 0.0006346405080621691 -0.0015052218224550933 0.0015002798264047402 -0.000512541332768426 -2.5
139 -0.00019879528360721536 0.00148492466834207 -0.00042845131923098154 0.0013685715451944788 0.0007528643109446786 0.0006619587624190316 -0.0015051534944327068 0.0014995667019984233 -0.0005167276975404875 -2.5
140 -0.00019934842304612273 0.001488323246147213 -0.0004359722854740731 0.0013862790582637695 0.0007747063009203311 0.0006653365804791193 -0.0014980658427162623 0.001505880307388739 -0.0005148197789077427 -2.5
141 -0.0002012146763259436 0.0014889074047922802 -0.00044326480286029335 0.001387352987227987 0.0007755841955226603 0.000669207472052916 -0.0014994767079633182 0.0015037347382659354 -0.000514201182402375 -2.5
142 -0.00020299080487266345 0.001490654895965337 -0.0004508274451380049 0.001389006328816005 0.0007764825563752665 0.0006728631560947702 -0.0015001424455625162 0.0015024559378727783 -0.0005131490296531969 -2.5
143 -0.00020485401500811815 0.0014922762131069787 -0.0004583930130373476 0.0013906884678830415 0.0007771342985073329 0.0006764624454923101 -0.0015008461520871392 0.001501138087910083 -0.0005118808793485696 -2.5
144 -0.00020669844048500948 0.0014938478834674105 -0.00046602113991410266 0.0013923464454175887 0.0007779553183945519 0.0006801651081038212 -0.0015010743168422682 0.0014999337008191863 -0.0005107138577778575 -2.5
145 -0.0002082367218414626 0.0014957480859415144 -0.00047355640983602924 0.0013944160987377824 0.0007787193671162694 0.0006838769372976804 -0.0015019193295394476 0.0014987885294264164 -0.0005096102121494161 -2.5
146 -0.00028931398092480533 0.0015504500378640896 -0.0005449370706275957 0.0014376458744417195 0.0007572061012526243 0.0007013753178861814 -0.0015605566074166268 0.0015314014142981498 -0.0005384545184418843 -2.5
147 -0.0002905127876066665 0.0015510536635611031 -0.000549163774232101 0.001439196524166607 0.000758222844826142 0.0007046486835782207 -0.0015596156784353592 0.0015301165776291582 -0.0005385880629834908 -2.5
148 -0.0002919488671248519 0.0015515983949803377 -0.0005537446854122244 0.001440821861389723 0.0007594473241886037 0.0007074886503950202 -0.0015716464181103756 0.0015291567543356218 -0.0005373171729325626 -2.5
149 -0.00029369484538779687 0.0015561032572394015 -0.0005548848718988477 0.0014407960913379238 0.0007789861953195566 0.0007255020608194358 -0.0015617884559932216 0.0015433603050351115 -0.0005224349216220207 -2.5
150 -0.0002953455573940689 0.0015566908323579438 -0.0005599417590474578 0.0014424536414147577 0.0007800540193391223 0.0007285366830718837 -0.0015627628560919208 0.0015417979462613134 -0.0005212918118962633 -2.5
151 -0.00029696633765735153 0.001557158855560238 -0.0005647388615245684 0.0014439627550215841 0.0007810289865255152 0.0007314030244087937 -0.0015631347800564351 0.001540604274705308 -0.0005199863039292543 -2.5
152 -0.0002987081001498041 0.0015576943461766005 -0.0005696052912958714 0.0014456981253279319 0.0007823789321624607 0.0007343928649848833 -0.001563849710449478 0.0015396350391141597 -0.0005181377528079776 -2.5
153 -0.0003128442033379612 0.0015597398078768976 -0.0005606802667669643 0.001461420188754523 0.0007818054695378946 0.0007214587740269744 -0.0015714650430977356 0.0015399533030647594 -0.0005008686251090986 -2.5
154 -0.0003141787231430918 0.0015604345934871488 -0.0005658314753913261 0.001463154050552582 0.0007827838945187377 0.0007247759771213217 -0.0015802137354255748 0.0015389678075818762 -0.0005007256710355227 -2.5
155 -0.00031587193333123224 0.0015610963874520566 -0.0005710011791630159 0.0014649154944227185 0.0007837540335158324 0.0007279987782729224 -0.001581046634662878 0.0015379464212425284 -0.0004994629605227376 -2.5
156 -0.0003176660883498398 0.0015617674650276775 -0.0005760606259134458 0.0014666760884422243 0.0007847036242996614 0.0007312758467323842 -0.001581692694162503 0.0015369394527240472 -0.000499044416991425 -2.5
157 -0.0003193424240723738 0.0015624277002954912 -0.0005810942416525354 0.00146848004444931 0.0007857140763415767 0.0007345068214635503 -0.0015820803616546622 0.0015358717748498707 -0.0004987158005664291 -2.5
158 -0.0003203158354656353 0.0015633571585716662 -0.0005864129838884862 0.0014821582664085124 0.0008043766471255474 0.000737313433991403 -0.001574716509557825 0.0015497184124461287 -0.0004985225452333972 -2.5
159 -0.0003219689589082772 0.0015646588208150759 -0.00059217936454991 0.0014844531313089467 0.0008051400581205228 0.0007407565275277256 -0.0015765454750999146 0.0015466102077846698 -0.0004966371350312634 -2.5
160 -0.000337926768632095 0.001567087427325556 -0.0005797386037588513 0.0014862774317014576 0.0008058422334956269 0.0007429646904304761 -0.0016030679590517294 0.0015478955876936226 -0.0004660094246130742 -2.5
161 -0.0003398704728754407 0.0015679158795787447 -0.0005852286375279224 0.0014881570821234653 0.0008065479138306536 0.0007461041910416705 -0.0016044756159206456 0.001546720858447166 -0.0004652750481778785 -2.5
162 -0.00034140574876812094 0.0015690795545040817 -0.0005904616909807235 0.001489862859331683 0.0008075806149383344 0.0007491456996395591 -0.0016065231739667556 0.0015459998925675554 -0.0004650638610856036 -2.5
163 -0.00035233378197355105 0.0015761694413872532 -0.0006038204166337696 0.0014759676585874083 0.0008197296739590221 0.0007373619980060614 -0.0016074621400277342 0.001545973594493863 -0.0004658266899914005 -2.5
164 -0.0003485700198611111 0.001584746470365202 -0.0006088020278641231 0.0014748629372874984 0.0008171201578821138 0.0007402492469843637 -0.0016062804494364035 0.0015478809233481388 -0.00046536408771138396 -2.5
165 -0.0003446251068708075 0.0015934720524639159 -0.0006136887447711706 0.0014740129303562998 0.0008148337297850848 0.0007431236899231529 -0.0016057805268401084 0.0015462929770273868 -0.00046496425795873 -2.5
166 -0.00034648808103546175 0.001593936610567455 -0.0006187085843890692 0.0014762282244116043 0.0008155027266212637 0.000746063370834847 -0.0016058076231622298 0.0015499144324197926 -0.0004646483398100851 -2.5
167 -0.00019829258949943367 0.0015324699358705506 -0.0008298699011034285 0.0014544155614583754 0.0007590513460041051 0.000748813046391908 -0.0004192936982206904 0.0013852743929033409 -0.0004405919188038745 -2.5
168 -0.0003627750727379088 0.0015977200133048617 -0.0006124788215222728 0.0014792168043887505 0.0008175622731634579 0.0007511725653686731 -0.0016330633913341167 0.0015505722150971279 -0.0004344450258495739 -2.5
169 -0.0003592563387409219 0.001604848359773811 -0.0006164441414861379 0.0014906516199140938 0.0008317412867106694 0.0007538943400239879 -0.0016227693388902189 0.0015660801380656274 -0.0004334905287062806 -2.5
170 -0.0003608887905923256 0.0016059688246273008 -0.0006206710457214951 0.001492388253275978 0.0008331450219279965 0.0007564611313523554 -0.0016229867756571204 0.0015648815744460768 -0.0004333313489868987 -2.5
171 -0.0003625363700896304 0.0016066197123158637 -0.0006248597235631915 0.0014941581731849414 0.0008342016503157132 0.0007590877446591033 -0.0016237301884717479 0.0015641032410420768 -0.00043322937998052305 -2.5
172 -0.0003641837225428538 0.0016071989411870111 -0.0006290899416922665 0.0014958936899112452 0.0008352243864492287 0.0007616146044611858 -0.0016247302598034487 0.0015631336402072984 -0.00043274440083870033 -2.5
173 -0.00036582546048549085 0.0016082460596246457 -0.0006332660275281994 0.001497604636057429 0.0008363602923264246 0.0007641574610317814 -0.00162542953774014 0.0015622859900735542 -0.00043236014418749713 -2.5
174 -0.000367140535304182 0.0016088939225317983 -0.000638560432425534 0.001499298284108386 0.0008373772170709086 0.0007664335470098944 -0.0016256641394983302 0.0015614073776495342 -0.00043311921490314436 -2.5
175 -0.0003788262865631256 0.0016107361103016903 -0.0006303178855047108 0.001512198992249893 0.0008372535347518159 0.000756345930551519 -0.0016394815856139269 0.0015622773333288467 -0.000417230908920784 -2.5
176 -0.000380607602772774 0.0016115754974978169 -0.0006348344754760202 0.0015139949919214905 0.0008381017518877163 0.0007589549378344338 -0.0016398673883403641 0.0015620514229079626 -0.00041692700306496954 -2.5
177 -0.00038235519239967553 0.0016124382241566246 -0.0006390493776191033 0.0015157618973983442 0.0008392936921267727 0.0007616096078525876 -0.0016407541439912388 0.0015602580288602824 -0.00041665271591446497 -2.5
178 -0.00038445727190174504 0.0016166678476453326 -0.0006401265482470864 0.0015158769853840447 0.0008568063099559794 0.0007780947809142208 -0.0016431032308770958 0.0015775024699179355 -0.00040063986278315796 -2.5
179 -0.00038611444229363413 0.0016175751848408841 -0.0006448672796283481 0.0015179227964084113 0.0008581348502281242 0.0007815123500697047 -0.0016441157815907162 0.0015766944966597687 -0.0004003456982641274 -2.5
180 -0.00038802152900692074 0.0016184281622797841 -0.0006488710873612853 0.0015196794507362304 0.0008590453727398104 0.0007833561431435525 -0.0016455058355449676 0.0015757007005254332 -0.0003997405725956405 -2.5
181 -0.0004646975451231025 0.0016752830792665832 -0.0007243741394482768 0.0015573640385847542 0.0008345619255992126 0.0008197853625628244 -0.0016882711024869342 0.0016062096997704145 -0.00044119257039529315 -2.5
182 -0.0004778728150529532 0.0016765477897994017 -0.0007209036762965336 0.001569686983734308 0.0008343445459826174 0.0008100150118721125 -0.0017067911907115649 0.001607906000293143 -0.000423882101248233 -2.5
183 -0.00047955975828090764 0.0016774827770854933 -0.0007254171242443693 0.0015716773738051859 0.0008357861544248885 0.0008127242690441807 -0.0017074886231084583 0.0016071803725400693 -0.00042422126758309253 -2.5
184 -0.0004815164967920911 0.0016783938525303666 -0.0007298215449615163 0.0015736401962079538 0.0008370060427749224 0.0008154653651888848 -0.0017084315081877031 0.0016063443546597265 -0.0004232626393318549 -2.5
185 -0.00048343855062149755 0.0016793259834039828 -0.0007342832620880765 0.0015756333166576937 0.000838096315248636 0.0008182420841638937 -0.0017092129105996173 0.0016056015303277493 -0.0004222130861272629 -2.5
186 -0.0004853855268603865 0.0016800343048569213 -0.0007387974922072152 0.001577567958181713 0.0008391753272363817 0.0008208813553683232 -0.0017100858019559345 0.0016047715651873345 -0.0004218415847111054 -2.5
187 -0.0004827700206418352 0.0016914806245661048 -0.0007431181165937841 0.0015855978064297828 0.0008515908919155327 0.0008236952696079277 -0.001697595315398517 0.001623461322375165 -0.00041159677615178815 -2.5
188 -0.00048368363212356454 0.0016904474306818583 -0.0007476034259834684 0.0015897524945996556 0.000851924404497991 0.0008260880380523217 -0.0016995488897744496 0.00162113140710092 -0.0004163035861324028 -2.5
189 -0.0004982489623555419 0.0016924640064277954 -0.0007376109643918379 0.0015916164400633015 0.0008535622350220531 0.0008289664542620064 -0.0017241218568124826 0.0016232855528272368 -0.00039341118164779444 -2.5
